sku,location,date,actual_demand,forecast,abc_class,xyz_class,cv,promo_flag,holiday_flag,lead_time_mean,lead_time_std,unit_cost,unit_margin,holding_cost_rate,shortage_cost_per_unit,service_target,safety_stock,reorder_point,on_hand,on_order,stockout_flag,product_family
SKU_024,WH_NORTH,2024-04-01,156.0,159.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,1784.0,204.0,0,FAM_B
SKU_024,WH_NORTH,2024-04-08,154.0,170.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,1320.0,222.0,0,FAM_B
SKU_024,WH_NORTH,2024-04-15,181.0,180.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,2822.0,179.0,0,FAM_B
SKU_024,WH_NORTH,2024-04-22,76.0,86.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,3077.0,135.0,0,FAM_B
SKU_024,WH_NORTH,2024-04-29,195.0,206.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,1664.0,104.0,0,FAM_B
SKU_024,WH_NORTH,2024-05-06,19.0,26.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,615.0,55.0,0,FAM_B
SKU_024,WH_NORTH,2024-05-13,103.0,120.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,2070.0,199.0,0,FAM_B
SKU_024,WH_NORTH,2024-05-20,39.0,36.0,B,X,0.474,1,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,1051.0,96.0,0,FAM_B
SKU_024,WH_NORTH,2024-05-27,209.0,212.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,864.0,55.0,0,FAM_B
SKU_024,WH_NORTH,2024-06-03,178.0,169.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,2618.0,94.0,0,FAM_B
SKU_024,WH_NORTH,2024-06-10,182.0,170.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,815.0,111.0,0,FAM_B
SKU_024,WH_NORTH,2024-06-17,255.0,265.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,3210.0,236.0,0,FAM_B
SKU_024,WH_NORTH,2024-06-24,128.0,133.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,974.0,208.0,0,FAM_B
SKU_024,WH_NORTH,2024-07-01,193.0,191.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,808.0,269.0,0,FAM_B
SKU_024,WH_NORTH,2024-07-08,155.0,153.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,2620.0,58.0,0,FAM_B
SKU_024,WH_NORTH,2024-07-15,144.0,166.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,1272.0,172.0,0,FAM_B
SKU_024,WH_NORTH,2024-07-22,243.0,263.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,2380.0,217.0,0,FAM_B
SKU_024,WH_NORTH,2024-07-29,298.0,299.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,2627.0,49.0,0,FAM_B
SKU_024,WH_NORTH,2024-08-05,119.0,120.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,942.0,152.0,0,FAM_B
SKU_024,WH_NORTH,2024-08-12,209.0,223.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,3394.0,200.0,0,FAM_B
SKU_024,WH_NORTH,2024-08-19,173.0,175.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,2619.0,62.0,0,FAM_B
SKU_024,WH_NORTH,2024-08-26,174.0,174.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,1682.0,246.0,0,FAM_B
SKU_024,WH_NORTH,2024-09-02,168.0,172.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,3269.0,54.0,0,FAM_B
SKU_024,WH_NORTH,2024-09-09,126.0,143.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,2990.0,91.0,0,FAM_B
SKU_024,WH_NORTH,2024-09-16,0.0,12.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,3427.0,59.0,0,FAM_B
SKU_024,WH_NORTH,2024-09-23,259.0,263.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,3104.0,206.0,0,FAM_B
SKU_024,WH_NORTH,2024-09-30,101.0,110.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,2418.0,96.0,0,FAM_B
SKU_024,WH_NORTH,2024-10-07,133.0,139.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,2789.0,296.0,0,FAM_B
SKU_024,WH_NORTH,2024-10-14,134.0,130.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,2044.0,103.0,0,FAM_B
SKU_024,WH_NORTH,2024-10-21,94.0,95.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,3479.0,310.0,0,FAM_B
SKU_024,WH_NORTH,2024-10-28,167.0,162.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,3358.0,113.0,0,FAM_B
SKU_024,WH_NORTH,2024-11-04,147.0,166.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,2427.0,228.0,0,FAM_B
SKU_024,WH_NORTH,2024-11-11,99.0,119.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,2430.0,270.0,0,FAM_B
SKU_024,WH_NORTH,2024-11-18,161.0,164.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,3051.0,58.0,0,FAM_B
SKU_024,WH_NORTH,2024-11-25,148.0,148.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,2667.0,238.0,0,FAM_B
SKU_024,WH_NORTH,2024-12-02,216.0,237.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,1380.0,18.0,0,FAM_B
SKU_024,WH_NORTH,2024-12-09,55.0,70.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,3127.0,308.0,0,FAM_B
SKU_024,WH_NORTH,2024-12-16,93.0,86.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,2006.0,274.0,0,FAM_B
SKU_024,WH_NORTH,2024-12-23,202.0,210.0,B,X,0.474,0,1,21,4,73.51,22.05,0.2,33.08,0.9,1163.0,1639.0,3260.0,180.0,0,FAM_B
SKU_024,WH_SOUTH,2023-01-02,143.0,143.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2052.0,55.0,0,FAM_B
SKU_024,WH_SOUTH,2023-01-09,153.0,156.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1946.0,217.0,0,FAM_B
SKU_024,WH_SOUTH,2023-01-16,146.0,152.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,714.0,146.0,0,FAM_B
SKU_024,WH_SOUTH,2023-01-23,158.0,164.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1050.0,7.0,0,FAM_B
SKU_024,WH_SOUTH,2023-01-30,199.0,207.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1087.0,22.0,0,FAM_B
SKU_024,WH_SOUTH,2023-02-06,128.0,126.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1767.0,66.0,0,FAM_B
SKU_024,WH_SOUTH,2023-02-13,163.0,176.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1553.0,171.0,0,FAM_B
SKU_024,WH_SOUTH,2023-02-20,133.0,148.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1401.0,162.0,0,FAM_B
SKU_024,WH_SOUTH,2023-02-27,11.0,0.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1820.0,120.0,0,FAM_B
SKU_024,WH_SOUTH,2023-03-06,100.0,93.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1022.0,73.0,0,FAM_B
SKU_024,WH_SOUTH,2023-03-13,63.0,73.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2400.0,48.0,0,FAM_B
SKU_024,WH_SOUTH,2023-03-20,119.0,136.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2484.0,141.0,0,FAM_B
SKU_024,WH_SOUTH,2023-03-27,67.0,55.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2419.0,76.0,0,FAM_B
SKU_024,WH_SOUTH,2023-04-03,138.0,151.0,B,X,0.474,1,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1316.0,55.0,0,FAM_B
SKU_024,WH_SOUTH,2023-04-10,158.0,177.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,876.0,186.0,0,FAM_B
SKU_024,WH_SOUTH,2023-04-17,169.0,171.0,B,X,0.474,1,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2354.0,10.0,0,FAM_B
SKU_024,WH_SOUTH,2023-04-24,190.0,210.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,571.0,198.0,0,FAM_B
SKU_024,WH_SOUTH,2023-05-01,22.0,22.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1656.0,8.0,0,FAM_B
SKU_024,WH_SOUTH,2023-05-08,47.0,51.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1705.0,127.0,0,FAM_B
SKU_024,WH_SOUTH,2023-05-15,257.0,263.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2436.0,226.0,0,FAM_B
SKU_024,WH_SOUTH,2023-05-22,159.0,173.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,608.0,30.0,0,FAM_B
SKU_024,WH_SOUTH,2023-05-29,119.0,130.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2464.0,99.0,0,FAM_B
SKU_024,WH_SOUTH,2023-06-05,109.0,127.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1153.0,88.0,0,FAM_B
SKU_024,WH_SOUTH,2023-06-12,105.0,120.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1849.0,27.0,0,FAM_B
SKU_024,WH_SOUTH,2023-06-19,9.0,10.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,518.0,149.0,0,FAM_B
SKU_024,WH_SOUTH,2023-06-26,68.0,94.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,537.0,76.0,0,FAM_B
SKU_024,WH_SOUTH,2023-07-03,102.0,116.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2141.0,131.0,0,FAM_B
SKU_024,WH_SOUTH,2023-07-10,71.0,78.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2487.0,164.0,0,FAM_B
SKU_024,WH_SOUTH,2023-07-17,77.0,74.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,566.0,48.0,0,FAM_B
SKU_024,WH_SOUTH,2023-07-24,238.0,238.0,B,X,0.474,1,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2227.0,158.0,0,FAM_B
SKU_024,WH_SOUTH,2023-07-31,95.0,88.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2448.0,217.0,0,FAM_B
SKU_024,WH_SOUTH,2023-08-07,122.0,120.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1766.0,152.0,0,FAM_B
SKU_024,WH_SOUTH,2023-08-14,120.0,135.0,B,X,0.474,1,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1853.0,50.0,0,FAM_B
SKU_024,WH_SOUTH,2023-08-21,138.0,148.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2165.0,206.0,0,FAM_B
SKU_024,WH_SOUTH,2023-08-28,83.0,82.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,761.0,82.0,0,FAM_B
SKU_024,WH_SOUTH,2023-09-04,171.0,178.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1091.0,162.0,0,FAM_B
SKU_024,WH_SOUTH,2023-09-11,130.0,135.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,788.0,118.0,0,FAM_B
SKU_024,WH_SOUTH,2023-09-18,42.0,49.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1495.0,146.0,0,FAM_B
SKU_024,WH_SOUTH,2023-09-25,102.0,100.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2040.0,148.0,0,FAM_B
SKU_024,WH_SOUTH,2023-10-02,99.0,106.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1325.0,122.0,0,FAM_B
SKU_024,WH_SOUTH,2023-10-09,96.0,103.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1807.0,46.0,0,FAM_B
SKU_024,WH_SOUTH,2023-10-16,133.0,133.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2111.0,120.0,0,FAM_B
SKU_024,WH_SOUTH,2023-10-23,140.0,158.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1816.0,32.0,0,FAM_B
SKU_024,WH_SOUTH,2023-10-30,134.0,138.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2493.0,9.0,0,FAM_B
SKU_024,WH_SOUTH,2023-11-06,125.0,123.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1663.0,94.0,0,FAM_B
SKU_024,WH_SOUTH,2023-11-13,112.0,123.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1640.0,179.0,0,FAM_B
SKU_024,WH_SOUTH,2023-11-20,0.0,1.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1336.0,196.0,0,FAM_B
SKU_024,WH_SOUTH,2023-11-27,147.0,157.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1467.0,5.0,0,FAM_B
SKU_024,WH_SOUTH,2023-12-04,133.0,130.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1384.0,91.0,0,FAM_B
SKU_024,WH_SOUTH,2023-12-11,57.0,66.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1693.0,200.0,0,FAM_B
SKU_024,WH_SOUTH,2023-12-18,122.0,143.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,920.0,4.0,0,FAM_B
SKU_024,WH_SOUTH,2023-12-25,140.0,138.0,B,X,0.474,0,1,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1103.0,79.0,0,FAM_B
SKU_024,WH_SOUTH,2024-01-01,167.0,177.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1862.0,64.0,0,FAM_B
SKU_024,WH_SOUTH,2024-01-08,133.0,133.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1467.0,171.0,0,FAM_B
SKU_024,WH_SOUTH,2024-01-15,124.0,149.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1922.0,105.0,0,FAM_B
SKU_024,WH_SOUTH,2024-01-22,156.0,172.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1167.0,33.0,0,FAM_B
SKU_024,WH_SOUTH,2024-01-29,92.0,98.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2250.0,23.0,0,FAM_B
SKU_024,WH_SOUTH,2024-02-05,128.0,125.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,641.0,82.0,0,FAM_B
SKU_024,WH_SOUTH,2024-02-12,76.0,72.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2164.0,33.0,0,FAM_B
SKU_024,WH_SOUTH,2024-02-19,164.0,177.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1727.0,67.0,0,FAM_B
SKU_024,WH_SOUTH,2024-02-26,26.0,17.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2128.0,17.0,0,FAM_B
SKU_024,WH_SOUTH,2024-03-04,149.0,146.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,495.0,204.0,0,FAM_B
SKU_024,WH_SOUTH,2024-03-11,108.0,113.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1809.0,224.0,0,FAM_B
SKU_024,WH_SOUTH,2024-03-18,157.0,165.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,510.0,1.0,0,FAM_B
SKU_024,WH_SOUTH,2024-03-25,68.0,74.0,B,X,0.474,1,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1359.0,142.0,0,FAM_B
SKU_024,WH_SOUTH,2024-04-01,112.0,114.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1829.0,102.0,0,FAM_B
SKU_024,WH_SOUTH,2024-04-08,110.0,122.0,B,X,0.474,1,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,889.0,226.0,0,FAM_B
SKU_024,WH_SOUTH,2024-04-15,130.0,129.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1094.0,35.0,0,FAM_B
SKU_024,WH_SOUTH,2024-04-22,54.0,62.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,898.0,147.0,0,FAM_B
SKU_024,WH_SOUTH,2024-04-29,140.0,148.0,B,X,0.474,1,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,556.0,163.0,0,FAM_B
SKU_024,WH_SOUTH,2024-05-06,14.0,19.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1835.0,53.0,0,FAM_B
SKU_024,WH_SOUTH,2024-05-13,74.0,86.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1581.0,221.0,0,FAM_B
SKU_024,WH_SOUTH,2024-05-20,28.0,26.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1262.0,76.0,0,FAM_B
SKU_024,WH_SOUTH,2024-05-27,150.0,152.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1976.0,111.0,0,FAM_B
SKU_024,WH_SOUTH,2024-06-03,128.0,121.0,B,X,0.474,1,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,782.0,11.0,0,FAM_B
SKU_024,WH_SOUTH,2024-06-10,130.0,122.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1021.0,27.0,0,FAM_B
SKU_024,WH_SOUTH,2024-06-17,183.0,190.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,578.0,223.0,0,FAM_B
SKU_024,WH_SOUTH,2024-06-24,92.0,95.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2362.0,155.0,0,FAM_B
SKU_024,WH_SOUTH,2024-07-01,138.0,137.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1408.0,156.0,0,FAM_B
SKU_024,WH_SOUTH,2024-07-08,111.0,110.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,439.0,206.0,0,FAM_B
SKU_024,WH_SOUTH,2024-07-15,103.0,119.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1154.0,92.0,0,FAM_B
SKU_024,WH_SOUTH,2024-07-22,174.0,189.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1201.0,85.0,0,FAM_B
SKU_024,WH_SOUTH,2024-07-29,214.0,214.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1286.0,34.0,0,FAM_B
SKU_024,WH_SOUTH,2024-08-05,85.0,86.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1114.0,219.0,0,FAM_B
SKU_024,WH_SOUTH,2024-08-12,150.0,160.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1994.0,216.0,0,FAM_B
SKU_024,WH_SOUTH,2024-08-19,124.0,125.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1600.0,9.0,0,FAM_B
SKU_024,WH_SOUTH,2024-08-26,125.0,125.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1181.0,155.0,0,FAM_B
SKU_024,WH_SOUTH,2024-09-02,120.0,123.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,952.0,170.0,0,FAM_B
SKU_024,WH_SOUTH,2024-09-09,90.0,103.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,430.0,12.0,0,FAM_B
SKU_024,WH_SOUTH,2024-09-16,0.0,9.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1454.0,62.0,0,FAM_B
SKU_024,WH_SOUTH,2024-09-23,186.0,189.0,B,X,0.474,1,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1601.0,186.0,0,FAM_B
SKU_024,WH_SOUTH,2024-09-30,72.0,79.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1953.0,144.0,0,FAM_B
SKU_024,WH_SOUTH,2024-10-07,95.0,100.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,518.0,210.0,0,FAM_B
SKU_024,WH_SOUTH,2024-10-14,96.0,93.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1250.0,196.0,0,FAM_B
SKU_024,WH_SOUTH,2024-10-21,67.0,68.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1933.0,189.0,0,FAM_B
SKU_024,WH_SOUTH,2024-10-28,120.0,116.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2004.0,75.0,0,FAM_B
SKU_024,WH_SOUTH,2024-11-04,105.0,119.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1189.0,12.0,0,FAM_B
SKU_024,WH_SOUTH,2024-11-11,71.0,85.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1995.0,114.0,0,FAM_B
SKU_024,WH_SOUTH,2024-11-18,115.0,118.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,491.0,40.0,0,FAM_B
SKU_024,WH_SOUTH,2024-11-25,106.0,106.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1220.0,155.0,0,FAM_B
SKU_024,WH_SOUTH,2024-12-02,155.0,170.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1793.0,95.0,0,FAM_B
SKU_024,WH_SOUTH,2024-12-09,39.0,50.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,2320.0,153.0,0,FAM_B
SKU_024,WH_SOUTH,2024-12-16,67.0,62.0,B,X,0.474,0,0,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1046.0,169.0,0,FAM_B
SKU_024,WH_SOUTH,2024-12-23,145.0,151.0,B,X,0.474,0,1,21,4,73.51,22.05,0.2,33.08,0.9,834.0,1175.0,1980.0,201.0,0,FAM_B
SKU_025,WH_NORTH,2023-01-02,219.0,242.0,B,Y,0.66,1,0,21,4,79.8,23.94,0.2,35.91,0.9,1287.0,1775.0,3773.0,40.0,0,FAM_B
SKU_025,WH_NORTH,2023-01-09,215.0,234.0,B,Y,0.66,0,0,21,4,79.8,23.94,0.2,35.91,0.9,1287.0,1775.0,1436.0,197.0,0,FAM_B
SKU_025,WH_NORTH,2023-01-16,26.0,28.0,B,Y,0.66,1,0,21,4,79.8,23.94,0.2,35.91,0.9,1287.0,1775.0,1410.0,98.0,0,FAM_B
SKU_025,WH_NORTH,2023-01-23,287.0,303.0,B,Y,0.66,0,0,21,4,79.8,23.94,0.2,35.91,0.9,1287.0,1775.0,2521.0,230.0,0,FAM_B
SKU_025,WH_NORTH,2023-01-30,109.0,101.0,B,Y,0.66,0,0,21,4,79.8,23.94,0.2,35.91,0.9,1287.0,1775.0,1906.0,5.0,0,FAM_B
SKU_025,WH_NORTH,2023-02-06,318.0,349.0,B,Y,0.66,0,0,21,4,79.8,23.94,0.2,35.91,0.9,1287.0,1775.0,2120.0,306.0,0,FAM_B
SKU_025,WH_NORTH,2023-02-13,18.0,19.0,B,Y,0.66,0,0,21,4,79.8,23.94,0.2,35.91,0.9,1287.0,1775.0,2890.0,269.0,0,FAM_B
SKU_025,WH_NORTH,2023-02-20,181.0,212.0,B,Y,0.66,0,0,21,4,79.8,23.94,0.2,35.91,0.9,1287.0,1775.0,1588.0,303.0,0,FAM_B
